                                                 0,8 | 4,0        = PLAYER_WIN
                                                 7,0 | 5,3        = BANKER_WIN
                                                 9,0 | 7,2        = TIE       
                                                 3,9 | 7,1        = BANKER_WIN
                                            (9,3)2,1 | 5,0        = BANKER_WIN
                                            (1,2)3,7 | (5,5)0,3   = BANKER_WIN
                                            (0,1)1,0 | (2,0)2,1   = BANKER_WIN
                                            (2,2)4,0 | (0,0)0,4   = TIE       
                                                 6,3 | 1,2        = PLAYER_WIN
                                            (4,0)4,0 | (0,0)0,3   = PLAYER_WIN
                                                 1,5 | 3,4        = BANKER_WIN
                                            (8,7)5,7 | 9,7        = BANKER_WIN
                                                 8,0 | 7,0        = PLAYER_WIN
                                            (7,5)2,6 | 3,1        = PLAYER_WIN
                                                 0,9 | 0,5        = PLAYER_WIN
                                            (8,6)4,9 | (5,8)3,0   = TIE       
                                                 6,3 | 5,6        = PLAYER_WIN
                                                 4,0 | 8,0        = BANKER_WIN
                                                 8,0 | 5,0        = PLAYER_WIN
                                                 8,9 | 0,6        = PLAYER_WIN
                                                 4,3 | (8,6)4,1   = PLAYER_WIN
                                            (1,9)0,0 | (2,8)0,6   = BANKER_WIN
                                            (4,0)4,4 | 0,0        = PLAYER_WIN
                                                 7,0 | 4,4        = BANKER_WIN
                                            (2,0)2,0 | 0,6        = BANKER_WIN
                                                 1,9 | 9,0        = BANKER_WIN
                                                     卡用完了，重新初始化!
                                            (2,0)2,7 | 0,5        = PLAYER_WIN
                                                 5,4 | 5,0        = PLAYER_WIN
                                            (0,2)2,0 | 0,5        = BANKER_WIN
                                            (9,3)2,0 | (3,0)3,8   = PLAYER_WIN
                                            (2,8)0,5 | (4,8)2,7   = BANKER_WIN
                                                 8,8 | 8,0        = BANKER_WIN
                                            (0,0)0,8 | 2,9        = PLAYER_WIN
                                                 0,0 | 0,9        = BANKER_WIN
                                            (9,4)3,0 | (0,2)2,5   = BANKER_WIN
                                            (0,3)3,0 | (3,0)3,5   = BANKER_WIN
                                            (0,2)2,8 | 3,1        = BANKER_WIN
                                                 5,2 | 7,0        = TIE       
                                                 0,7 | (6,4)0,0   = PLAYER_WIN
                                                 0,6 | (3,0)3,6   = BANKER_WIN
                                            (6,4)0,2 | (9,5)4,0   = BANKER_WIN
                                                 6,0 | (0,0)0,1   = PLAYER_WIN
                                                 2,4 | (0,2)2,4   = TIE       
                                            (5,0)5,6 | (0,4)4,2   = BANKER_WIN
                                                 1,6 | (3,7)0,3   = PLAYER_WIN
                                                 0,0 | 1,7        = BANKER_WIN
                                                 6,0 | 1,7        = BANKER_WIN
                                                 6,7 | 0,9        = BANKER_WIN
                                            (1,0)1,4 | (0,1)1,0   = PLAYER_WIN
                                                 4,2 | (0,2)2,6   = BANKER_WIN
                                            (0,0)0,2 | (0,4)4,1   = BANKER_WIN
                                                 1,6 | (1,3)4,1   = PLAYER_WIN
                                            (5,8)3,6 | 9,1        = PLAYER_WIN
                                            (9,3)2,5 | 7,0        = TIE       
                                                 7,0 | (1,4)5,4   = BANKER_WIN
                                            (0,1)1,1 | (2,0)2,8   = PLAYER_WIN
                                                 0,0 | 0,8        = BANKER_WIN
                                                 1,4 | 7,1        = BANKER_WIN
                                                 0,9 | 2,0        = PLAYER_WIN
                                                 2,0 | 0,9        = BANKER_WIN
                                            (4,0)4,6 | 7,0        = BANKER_WIN
                                            (9,5)4,8 | (0,0)0,1   = PLAYER_WIN
                                            (0,2)2,3 | 0,7        = BANKER_WIN
                                            (0,0)0,0 | (0,2)2,8   = TIE       
                                            (5,5)0,0 | (0,0)0,6   = BANKER_WIN
                                            (5,6)1,7 | 8,3        = PLAYER_WIN
                                                 7,1 | 8,4        = PLAYER_WIN
                                                 1,3 | 7,2        = BANKER_WIN
                                                 2,0 | 8,0        = BANKER_WIN
                                            (3,7)0,4 | (1,3)4,0   = TIE       
                                            (9,3)2,9 | 7,0        = BANKER_WIN
                                                 7,0 | (8,4)2,4   = PLAYER_WIN
                                            (0,0)0,6 | (0,0)0,9   = BANKER_WIN
                                                 9,9 | 0,1        = PLAYER_WIN
                                            (6,8)4,0 | 9,6        = BANKER_WIN
                                            (0,3)3,5 | 0,6        = PLAYER_WIN
                                                 4,5 | 2,2        = PLAYER_WIN
                                                 0,0 | 6,3        = BANKER_WIN
                                                 9,6 | 0,8        = BANKER_WIN
                                            (0,5)5,4 | 9,1        = PLAYER_WIN
                                            (4,6)0,0 | 9,7        = BANKER_WIN
                                            (0,3)3,7 | 4,2        = BANKER_WIN
                                                 9,7 | (0,3)3,6   = BANKER_WIN
                                                 8,0 | 1,6        = PLAYER_WIN
                                                 2,5 | (4,9)3,9   = PLAYER_WIN
                                                 1,7 | 6,7        = PLAYER_WIN
                                                 0,8 | 8,3        = PLAYER_WIN
                                            (2,0)2,8 | (7,5)2,1   = BANKER_WIN
                                            (5,9)4,3 | (0,5)5,8   = PLAYER_WIN
                                            (2,3)5,1 | (4,9)3,3   = TIE       
                                                 1,9 | 3,5        = BANKER_WIN
                                                 0,9 | 2,2        = PLAYER_WIN
                                                 9,3 | 4,5        = BANKER_WIN
                                            (0,1)1,8 | 5,0        = PLAYER_WIN
                                            (0,0)0,4 | 4,1        = BANKER_WIN
                                                 0,6 | 7,0        = BANKER_WIN
                                                 0,8 | 7,0        = PLAYER_WIN
                                                 7,2 | 3,0        = PLAYER_WIN
                                            (0,3)3,0 | 5,9        = BANKER_WIN
                                            (0,0)0,0 | 6,8        = BANKER_WIN
                                            (9,3)2,0 | 7,0        = BANKER_WIN
                                                 0,5 | 3,5        = BANKER_WIN
                                                 1,0 | 7,2        = BANKER_WIN
                                                 8,5 | 0,8        = BANKER_WIN
                                                 6,0 | 8,0        = BANKER_WIN
                                            (6,7)3,9 | (3,9)2,4   = BANKER_WIN
                                                 0,6 | (1,0)1,6   = BANKER_WIN
                                                 8,0 | 2,0        = PLAYER_WIN
                                            (0,0)0,4 | (2,0)2,7   = BANKER_WIN
                                            (0,4)4,0 | 0,4        = TIE       
                                                 6,0 | (0,5)5,0   = PLAYER_WIN
                                            (0,3)3,8 | 0,5        = BANKER_WIN
                                                     卡用完了，重新初始化!
                                            (0,0)0,0 | 0,5        = BANKER_WIN
                                                 6,0 | (5,0)5,0   = PLAYER_WIN
                                                 9,5 | 2,7        = BANKER_WIN
                                                 9,9 | 3,0        = PLAYER_WIN
                                            (7,5)2,6 | 1,5        = PLAYER_WIN
                                                 0,8 | 4,9        = PLAYER_WIN
                                                 7,2 | 6,0        = PLAYER_WIN
                                                 9,1 | 9,9        = BANKER_WIN
                                            (0,1)1,0 | 3,2        = BANKER_WIN
                                            (1,0)1,3 | (2,0)2,7   = BANKER_WIN
                                                 8,1 | 5,0        = PLAYER_WIN
                                                 7,9 | (0,5)5,0   = PLAYER_WIN
                                            (0,4)4,6 | (0,3)3,8   = BANKER_WIN
                                            (1,1)2,4 | (0,0)0,4   = PLAYER_WIN
                                            (5,0)5,0 | 5,0        = TIE       
                                            (5,0)5,6 | 7,0        = BANKER_WIN
                                                 0,0 | 3,5        = BANKER_WIN
                                            (1,3)4,6 | (0,1)1,2   = BANKER_WIN
                                            (6,8)4,9 | (3,7)0,9   = BANKER_WIN
                                                 4,3 | (5,0)5,1   = PLAYER_WIN
                                                 8,9 | 0,7        = TIE       
                                                 8,0 | 9,9        = TIE       
                                            (0,0)0,7 | (4,8)2,0   = PLAYER_WIN
                                            (3,0)3,9 | 4,0        = BANKER_WIN
                                            (8,3)1,3 | (4,9)3,0   = PLAYER_WIN
                                            (2,3)5,5 | 6,0        = BANKER_WIN
                                                 2,2 | 8,0        = BANKER_WIN
                                            (0,1)1,4 | 2,4        = BANKER_WIN
                                                 6,3 | 0,1        = PLAYER_WIN
                                                 2,5 | (0,4)4,3   = TIE       
                                            (6,7)3,3 | (3,8)1,0   = PLAYER_WIN
                                                 3,0 | 2,6        = BANKER_WIN
                                            (5,0)5,9 | (6,7)3,5   = BANKER_WIN
                                                 5,8 | 9,0        = BANKER_WIN
                                                 2,5 | (3,9)2,4   = PLAYER_WIN
                                                 0,3 | 2,6        = BANKER_WIN
                                                 4,5 | 8,4        = PLAYER_WIN
                                                 1,0 | 0,8        = BANKER_WIN
                                                 3,3 | (8,2)0,7   = BANKER_WIN
                                                 6,2 | 3,1        = PLAYER_WIN
                                                 6,0 | 5,4        = BANKER_WIN
                                                 7,2 | 9,0        = TIE       
                                            (7,7)4,4 | 6,0        = PLAYER_WIN
                                                 4,4 | 8,6        = PLAYER_WIN
                                                 2,5 | (0,0)0,4   = PLAYER_WIN
                                            (2,8)0,6 | (5,0)5,0   = PLAYER_WIN
                                                 0,5 | 8,0        = BANKER_WIN
                                            (0,0)0,6 | (0,1)1,4   = PLAYER_WIN
                                                 0,8 | 0,2        = PLAYER_WIN
                                            (0,0)0,8 | 3,0        = PLAYER_WIN
                                                 8,0 | 2,9        = PLAYER_WIN
                                            (1,0)1,6 | (4,9)3,2   = PLAYER_WIN
                                                 8,1 | 0,5        = PLAYER_WIN
                                            (0,1)1,5 | 6,0        = TIE       
                                                 6,2 | 0,4        = PLAYER_WIN
                                                 4,0 | 6,2        = BANKER_WIN
                                                 0,8 | 6,5        = PLAYER_WIN
                                                 0,6 | (0,0)0,0   = PLAYER_WIN
                                            (1,2)3,5 | 0,7        = PLAYER_WIN
                                            (2,0)2,0 | (5,7)2,6   = BANKER_WIN
                                            (0,2)2,9 | (0,0)0,0   = PLAYER_WIN
                                            (0,0)0,0 | 8,7        = BANKER_WIN
                                            (8,3)1,7 | 0,1        = PLAYER_WIN
                                            (0,1)1,7 | 9,4        = PLAYER_WIN
                                                 7,0 | 7,0        = TIE       
                                                 7,1 | 0,7        = PLAYER_WIN
                                                 1,7 | 9,4        = PLAYER_WIN
                                                 0,0 | 0,8        = BANKER_WIN
                                            (0,0)0,7 | 1,6        = TIE       
                                                 0,6 | 0,9        = BANKER_WIN
                                            (2,8)0,0 | (0,1)1,0   = BANKER_WIN
                                            (3,0)3,0 | (3,9)2,2   = BANKER_WIN
                                                 1,8 | 4,7        = PLAYER_WIN
                                            (0,1)1,0 | 0,7        = BANKER_WIN
                                            (5,0)5,0 | 5,0        = TIE       
                                            (1,4)5,9 | (1,9)0,7   = BANKER_WIN
                                            (1,0)1,0 | (0,3)3,7   = PLAYER_WIN
                                            (2,0)2,9 | 6,8        = BANKER_WIN
                                            (3,0)3,3 | (0,2)2,7   = BANKER_WIN
                                            (0,0)0,4 | (4,0)4,8   = PLAYER_WIN
                                                 8,8 | (4,0)4,3   = BANKER_WIN
                                            (9,1)0,6 | (3,1)4,0   = PLAYER_WIN
                                                 4,5 | 0,6        = PLAYER_WIN
                                                 4,5 | 2,0        = PLAYER_WIN
                                            (3,0)3,9 | (0,0)0,2   = TIE       
                                                 8,9 | (7,6)3,0   = PLAYER_WIN
                                                     卡用完了，重新初始化!
                                                 9,9 | 4,6        = PLAYER_WIN
                                                 0,5 | 8,0        = BANKER_WIN
                                            (0,5)5,0 | (8,3)1,9   = PLAYER_WIN
                                            (5,5)0,7 | (4,0)4,2   = PLAYER_WIN
                                                 7,2 | 6,0        = PLAYER_WIN
                                            (7,8)5,1 | (0,0)0,9   = BANKER_WIN
                                            (8,3)1,9 | (8,4)2,0   = BANKER_WIN
                                            (1,1)2,8 | (0,0)0,9   = BANKER_WIN
                                                 0,6 | 6,2        = BANKER_WIN
                                                 4,5 | 9,4        = PLAYER_WIN
                                                 8,1 | 8,3        = PLAYER_WIN
                                            (8,6)4,3 | (6,4)0,0   = PLAYER_WIN
                                            (0,0)0,3 | (4,0)4,0   = BANKER_WIN
                                                 0,9 | 7,0        = PLAYER_WIN
                                            (5,9)4,0 | (0,2)2,6   = BANKER_WIN
                                                 5,1 | 8,8        = TIE       
                                            (2,0)2,0 | 0,7        = BANKER_WIN
                                            (5,8)3,0 | 9,5        = BANKER_WIN
                                                 8,0 | 8,1        = BANKER_WIN
                                            (2,2)4,3 | (0,1)1,0   = PLAYER_WIN
                                                 5,0 | 5,3        = BANKER_WIN
                                            (3,0)3,0 | 1,6        = BANKER_WIN
                                                 0,6 | 0,7        = BANKER_WIN
                                            (2,0)2,0 | 8,7        = BANKER_WIN
                                                 9,1 | 1,8        = BANKER_WIN
                                                 7,3 | 0,8        = BANKER_WIN
                                            (6,7)3,2 | (8,4)2,3   = TIE       
                                                 4,1 | 4,4        = BANKER_WIN
                                            (2,1)3,2 | (1,3)4,7   = PLAYER_WIN
                                                 3,6 | 1,6        = PLAYER_WIN
                                                 0,7 | 5,2        = TIE       
                                                 8,9 | (2,0)2,7   = BANKER_WIN
                                            (0,4)4,5 | 7,0        = PLAYER_WIN
                                                 5,0 | 0,9        = BANKER_WIN
                                            (0,1)1,5 | 0,7        = BANKER_WIN
                                            (0,3)3,1 | 5,0        = BANKER_WIN
                                                 0,7 | (0,0)0,0   = PLAYER_WIN
                                                 0,4 | 1,7        = BANKER_WIN
                                            (4,9)3,4 | (0,2)2,1   = PLAYER_WIN
                                            (0,0)0,6 | (0,0)0,2   = PLAYER_WIN
                                                 9,2 | 3,5        = BANKER_WIN
                                            (0,2)2,2 | 5,2        = BANKER_WIN
                                                 3,5 | 6,7        = PLAYER_WIN
                                            (2,8)0,0 | (0,3)3,0   = BANKER_WIN
                                                 0,9 | 8,0        = PLAYER_WIN
                                                 3,6 | 1,7        = PLAYER_WIN
                                                 0,2 | 5,3        = BANKER_WIN
                                                 9,0 | 2,6        = PLAYER_WIN
                                            (0,0)0,0 | (6,6)2,8   = TIE       
                                                 3,3 | (0,0)0,3   = PLAYER_WIN
                                            (0,4)4,0 | (3,9)2,0   = PLAYER_WIN
                                                 9,0 | 0,1        = PLAYER_WIN
                                                 4,5 | 1,0        = PLAYER_WIN
                                                 2,2 | 4,5        = BANKER_WIN
                                                 2,4 | (0,5)5,9   = PLAYER_WIN
                                            (9,1)0,7 | (0,0)0,9   = BANKER_WIN
                                                 0,6 | (6,7)3,3   = TIE       
                                                 7,1 | 8,0        = TIE       
                                            (0,2)2,6 | 9,8        = PLAYER_WIN
                                            (7,4)1,0 | (8,4)2,1   = BANKER_WIN
                                            (0,0)0,0 | (8,3)1,0   = BANKER_WIN
                                            (0,4)4,4 | 5,7        = PLAYER_WIN
                                            (0,3)3,9 | (0,1)1,0   = PLAYER_WIN
                                                 4,8 | 0,9        = BANKER_WIN
                                            (0,1)1,6 | 0,6        = PLAYER_WIN
                                                 9,7 | (3,0)3,4   = BANKER_WIN
                                            (0,5)5,0 | 6,0        = BANKER_WIN
                                                 0,9 | 2,7        = TIE       
                                            (0,1)1,0 | 7,9        = BANKER_WIN
                                            (0,0)0,7 | 4,3        = TIE       
                                                 6,0 | (0,5)5,2   = BANKER_WIN
                                                 2,4 | 0,7        = BANKER_WIN
                                            (0,4)4,9 | (0,0)0,6   = BANKER_WIN
                                                 6,0 | 2,4        = TIE       
                                            (3,1)4,0 | (3,8)1,5   = BANKER_WIN
                                                 1,5 | (0,5)5,6   = PLAYER_WIN
                                                 3,4 | (1,0)1,7   = BANKER_WIN
                                            (0,0)0,8 | 3,0        = PLAYER_WIN
                                                 8,0 | 0,7        = PLAYER_WIN
                                                 5,0 | 5,4        = BANKER_WIN
                                                 0,9 | 9,8        = PLAYER_WIN
                                                 0,1 | 0,9        = BANKER_WIN
                                            (4,0)4,0 | 5,0        = BANKER_WIN
                                            (0,2)2,6 | 6,0        = PLAYER_WIN
                                                 1,7 | 3,7        = PLAYER_WIN
                                                 6,2 | 6,0        = PLAYER_WIN
                                                     卡用完了，重新初始化!
                                                 8,9 | 0,8        = BANKER_WIN
                                                 7,0 | 1,7        = BANKER_WIN
                                                 0,0 | 0,9        = BANKER_WIN
                                            (7,8)5,6 | (4,0)4,6   = PLAYER_WIN
                                                 0,9 | 0,0        = PLAYER_WIN
                                            (3,1)4,6 | (0,2)2,5   = BANKER_WIN
                                            (8,6)4,6 | (2,0)2,2   = BANKER_WIN
                                            (8,3)1,0 | (0,1)1,0   = TIE       
                                                 0,8 | 0,5        = PLAYER_WIN
                                                 2,4 | (0,0)0,4   = PLAYER_WIN
                                                 8,7 | 9,0        = BANKER_WIN
                                                 2,7 | 3,0        = PLAYER_WIN
                                            (0,4)4,0 | (3,8)1,2   = PLAYER_WIN
                                                 2,1 | 0,8        = BANKER_WIN
                                            (4,0)4,6 | (1,3)4,0   = BANKER_WIN
                                            (0,5)5,2 | (2,0)2,4   = PLAYER_WIN
                                                 2,5 | (5,8)3,0   = PLAYER_WIN
                                                 6,0 | (9,1)0,5   = PLAYER_WIN
                                                 9,6 | 9,9        = BANKER_WIN
                                            (0,0)0,0 | 4,2        = BANKER_WIN
                                                 3,4 | (0,4)4,5   = BANKER_WIN
                                                 0,7 | (0,3)3,0   = PLAYER_WIN
                                                 6,1 | 7,9        = PLAYER_WIN
                                            (0,0)0,1 | (2,2)4,2   = BANKER_WIN
                                                 5,4 | 1,0        = PLAYER_WIN
                                            (6,6)2,3 | (1,0)1,8   = BANKER_WIN
                                                 3,5 | 1,7        = TIE       
                                                 0,9 | 9,9        = PLAYER_WIN
                                            (1,1)2,8 | 0,3        = BANKER_WIN
                                                 9,0 | 0,2        = PLAYER_WIN
                                            (0,5)5,7 | (0,0)0,4   = BANKER_WIN
                                                 9,7 | 0,6        = TIE       
                                                 7,0 | (7,8)5,0   = PLAYER_WIN
                                            (0,0)0,0 | (0,3)3,0   = BANKER_WIN
                                                 8,1 | 0,0        = PLAYER_WIN
                                                 0,7 | 7,0        = TIE       
                                                 3,5 | 7,1        = TIE       
                                            (0,0)0,0 | 6,1        = BANKER_WIN
                                            (0,1)1,6 | (7,8)5,8   = PLAYER_WIN
                                            (0,0)0,0 | 5,2        = BANKER_WIN
                                            (2,3)5,0 | 1,3        = PLAYER_WIN
                                            (0,4)4,6 | (6,6)2,9   = BANKER_WIN
                                                 0,7 | (4,8)2,5   = TIE       
                                            (8,7)5,5 | (3,0)3,0   = BANKER_WIN
                                            (0,2)2,5 | (0,1)1,4   = PLAYER_WIN
                                                 4,6 | 0,9        = BANKER_WIN
                                            (0,0)0,5 | 1,6        = BANKER_WIN
                                                 7,9 | (5,0)5,0   = PLAYER_WIN
                                                 0,9 | 0,6        = PLAYER_WIN
                                                 1,6 | 3,6        = BANKER_WIN
                                            (8,4)2,0 | (6,4)0,2   = TIE       
                                                 9,7 | 5,3        = BANKER_WIN
                                                 4,3 | (7,6)3,3   = PLAYER_WIN
                                                 3,4 | (7,3)0,0   = PLAYER_WIN
                                            (4,7)1,2 | (5,5)0,2   = PLAYER_WIN
                                                 3,5 | 0,6        = PLAYER_WIN
                                                 6,0 | (8,3)1,0   = PLAYER_WIN
                                                 2,4 | (0,3)3,8   = PLAYER_WIN
                                                 1,8 | 6,0        = PLAYER_WIN
                                            (1,0)1,5 | 3,3        = TIE       
                                            (2,9)1,4 | (3,0)3,0   = PLAYER_WIN
                                                 0,6 | (1,1)2,2   = PLAYER_WIN
                                            (0,0)0,1 | (0,0)0,9   = BANKER_WIN
                                                 9,0 | 0,1        = PLAYER_WIN
                                                 8,0 | 1,0        = PLAYER_WIN
                                                 5,0 | 5,3        = BANKER_WIN
                                            (5,9)4,8 | (0,0)0,0   = PLAYER_WIN
                                            (8,7)5,0 | 0,7        = BANKER_WIN
                                                 5,1 | 7,2        = BANKER_WIN
                                                 2,6 | 8,8        = PLAYER_WIN
                                            (3,9)2,0 | (3,0)3,7   = PLAYER_WIN
                                                 0,9 | 4,1        = PLAYER_WIN
                                                 0,8 | 7,3        = PLAYER_WIN
                                                 7,9 | (3,9)2,9   = PLAYER_WIN
                                            (0,0)0,0 | (0,0)0,5   = BANKER_WIN
                                                 2,4 | (8,4)2,2   = PLAYER_WIN
                                            (2,0)2,0 | (1,0)1,0   = PLAYER_WIN
                                                 9,9 | 0,7        = PLAYER_WIN
                                                 0,4 | 4,4        = BANKER_WIN
                                                 5,0 | 4,4        = BANKER_WIN
                                            (8,6)4,2 | (2,0)2,5   = BANKER_WIN
                                                 7,0 | 0,6        = PLAYER_WIN
                                            (1,0)1,8 | 8,5        = PLAYER_WIN
                                            (6,5)1,9 | (5,7)2,0   = BANKER_WIN
                                                 0,9 | 4,8        = PLAYER_WIN
                                                     卡用完了，重新初始化!
                                                 4,2 | (0,0)0,8   = BANKER_WIN
                                            (0,3)3,9 | 1,5        = BANKER_WIN
                                                 8,0 | 9,0        = BANKER_WIN
                                                 9,0 | 5,0        = PLAYER_WIN
                                            (2,0)2,0 | (0,2)2,5   = BANKER_WIN
                                                 8,8 | 0,6        = TIE       
                                                 7,0 | (9,1)0,0   = PLAYER_WIN
                                            (9,4)3,0 | 0,7        = BANKER_WIN
                                            (0,2)2,3 | (3,9)2,0   = PLAYER_WIN
                                            (1,0)1,0 | (2,0)2,3   = BANKER_WIN
                                                 6,2 | 5,7        = PLAYER_WIN
                                            (8,3)1,2 | (0,2)2,1   = TIE       
                                            (0,0)0,2 | 3,2        = BANKER_WIN
                                                 3,0 | 0,9        = BANKER_WIN
                                            (1,1)2,1 | 0,5        = BANKER_WIN
                                                 8,0 | 3,0        = PLAYER_WIN
                                            (3,0)3,0 | 8,9        = BANKER_WIN
                                                 0,6 | (4,7)1,1   = PLAYER_WIN
                                            (7,8)5,9 | (8,5)3,0   = PLAYER_WIN
                                            (0,0)0,7 | (5,8)3,1   = PLAYER_WIN
                                                 5,1 | (3,0)3,0   = PLAYER_WIN
                                                 6,7 | 6,3        = BANKER_WIN
                                            (1,0)1,4 | 7,0        = BANKER_WIN
                                                 8,0 | 0,9        = BANKER_WIN
                                                 3,4 | (0,0)0,9   = BANKER_WIN
                                            (1,4)5,8 | (1,0)1,0   = PLAYER_WIN
                                            (0,0)0,7 | 2,4        = PLAYER_WIN
                                            (9,5)4,7 | 5,0        = BANKER_WIN
                                            (7,6)3,0 | 6,1        = BANKER_WIN
                                                 0,9 | 5,8        = PLAYER_WIN
                                            (0,3)3,9 | (4,9)3,0   = BANKER_WIN
                                            (0,0)0,0 | 1,4        = BANKER_WIN
                                            (1,0)1,9 | 3,3        = BANKER_WIN
                                                 2,8 | 8,0        = BANKER_WIN
                                                 4,0 | 0,8        = BANKER_WIN
                                                 4,0 | 6,3        = BANKER_WIN
                                                 9,0 | 6,1        = PLAYER_WIN
                                                 5,2 | (0,0)0,7   = TIE       
                                            (0,5)5,9 | 8,6        = TIE       
                                                 2,5 | (6,8)4,0   = PLAYER_WIN
                                                 0,8 | 6,0        = PLAYER_WIN
                                            (9,2)1,5 | (4,8)2,0   = PLAYER_WIN
                                                 1,5 | (4,6)0,6   = TIE       
                                            (0,0)0,0 | 6,1        = BANKER_WIN
                                            (0,0)0,6 | (8,6)4,5   = BANKER_WIN
                                            (6,7)3,8 | 3,1        = BANKER_WIN
                                                 0,9 | 0,0        = PLAYER_WIN
                                                 6,0 | 6,2        = BANKER_WIN
                                            (0,0)0,4 | (1,2)3,9   = PLAYER_WIN
                                            (0,2)2,0 | 5,0        = BANKER_WIN
                                            (5,6)1,0 | (7,6)3,7   = PLAYER_WIN
                                                 6,0 | 4,4        = BANKER_WIN
                                                 9,5 | 0,9        = BANKER_WIN
                                            (5,6)1,8 | 8,3        = PLAYER_WIN
                                                 9,0 | 0,0        = PLAYER_WIN
                                                 0,9 | 1,4        = PLAYER_WIN
                                            (3,7)0,1 | (4,9)3,9   = BANKER_WIN
                                            (8,7)5,4 | 4,0        = PLAYER_WIN
                                            (4,1)5,0 | 7,0        = BANKER_WIN
                                            (5,7)2,3 | (2,0)2,4   = BANKER_WIN
                                            (7,7)4,0 | 5,2        = BANKER_WIN
                                                 4,4 | 3,3        = PLAYER_WIN
                                                 0,7 | (0,0)0,0   = PLAYER_WIN
                                            (3,2)5,0 | 0,6        = BANKER_WIN
                                                 0,3 | 9,9        = BANKER_WIN
                                            (7,3)0,7 | (2,2)4,2   = PLAYER_WIN
                                            (4,1)5,7 | (0,0)0,2   = TIE       
                                                 7,1 | 8,0        = TIE       
                                            (2,0)2,0 | (0,0)0,9   = BANKER_WIN
                                                 6,2 | 0,1        = PLAYER_WIN
                                            (0,0)0,5 | (0,2)2,3   = TIE       
                                            (3,1)4,6 | (4,0)4,1   = BANKER_WIN
                                            (4,7)1,6 | (0,2)2,0   = PLAYER_WIN
                                                 8,0 | 9,9        = TIE       
                                            (1,0)1,7 | 5,6        = PLAYER_WIN
                                            (0,0)0,0 | (5,5)0,4   = BANKER_WIN
                                            (6,6)2,0 | (0,0)0,3   = BANKER_WIN
                                            (7,8)5,8 | (7,4)1,2   = TIE       
                                                 0,8 | 5,0        = PLAYER_WIN
                                                 5,1 | (7,4)1,3   = PLAYER_WIN
                                            (0,5)5,4 | 2,4        = PLAYER_WIN
                                                 7,3 | 3,6        = BANKER_WIN
                                                 2,5 | 4,2        = PLAYER_WIN
                                            (0,3)3,8 | (0,1)1,0   = TIE       
                                                 5,0 | 8,0        = BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 7,9 | (8,4)2,1   = PLAYER_WIN
                                                 7,0 | (8,6)4,2   = PLAYER_WIN
                                                 7,3 | 8,0        = BANKER_WIN
                                            (0,5)5,2 | 9,7        = PLAYER_WIN
                                            (5,0)5,4 | 9,4        = PLAYER_WIN
                                            (0,5)5,4 | 0,0        = PLAYER_WIN
                                                 7,0 | 6,0        = PLAYER_WIN
                                            (0,4)4,7 | 2,4        = BANKER_WIN
                                            (0,1)1,9 | (0,0)0,7   = BANKER_WIN
                                            (0,0)0,5 | (9,3)2,7   = BANKER_WIN
                                                 6,3 | 1,0        = PLAYER_WIN
                                                 6,0 | (2,0)2,0   = PLAYER_WIN
                                            (8,5)3,2 | 5,0        = TIE       
                                                 0,7 | (0,3)3,4   = TIE       
                                                 8,0 | 0,9        = BANKER_WIN
                                                 8,1 | 0,9        = TIE       
                                                 1,7 | 2,4        = PLAYER_WIN
                                            (0,0)0,6 | 9,8        = BANKER_WIN
                                            (5,6)1,0 | 0,7        = BANKER_WIN
                                                 7,0 | (7,3)0,2   = PLAYER_WIN
                                                 3,5 | 1,5        = PLAYER_WIN
                                            (0,4)4,0 | 1,6        = BANKER_WIN
                                                 8,8 | (0,2)2,4   = TIE       
                                                 1,0 | 8,0        = BANKER_WIN
                                            (3,2)5,7 | (2,9)1,3   = BANKER_WIN
                                                 0,7 | (2,2)4,4   = BANKER_WIN
                                                 8,0 | 1,2        = PLAYER_WIN
                                            (5,6)1,2 | (2,9)1,8   = BANKER_WIN
                                            (3,0)3,3 | (0,0)0,3   = PLAYER_WIN
                                                 5,7 | 6,3        = BANKER_WIN
                                            (6,6)2,0 | (1,0)1,8   = BANKER_WIN
                                                 8,9 | 0,7        = TIE       
                                            (0,5)5,0 | (5,8)3,3   = BANKER_WIN
                                                 0,9 | 0,6        = PLAYER_WIN
                                            (0,5)5,2 | 0,6        = PLAYER_WIN
                                            (4,9)3,0 | (0,0)0,2   = PLAYER_WIN
                                                 3,0 | 0,8        = BANKER_WIN
                                                 2,6 | 6,4        = PLAYER_WIN
                                                 0,3 | 9,0        = BANKER_WIN
                                                 7,0 | (8,4)2,0   = PLAYER_WIN
                                            (0,3)3,4 | (0,0)0,8   = BANKER_WIN
                                                 6,0 | 7,0        = BANKER_WIN
                                                 5,9 | 9,0        = BANKER_WIN
                                            (4,1)5,1 | (1,0)1,0   = PLAYER_WIN
                                            (6,7)3,1 | 7,9        = BANKER_WIN
                                            (0,1)1,0 | (5,6)1,6   = BANKER_WIN
                                                 8,1 | 0,4        = PLAYER_WIN
                                                 0,0 | 0,9        = BANKER_WIN
                                            (0,0)0,2 | (0,1)1,3   = BANKER_WIN
                                                 0,6 | 9,8        = BANKER_WIN
                                            (0,0)0,6 | (2,0)2,0   = PLAYER_WIN
                                            (0,3)3,4 | (1,3)4,3   = TIE       
